state,pct_difference,state_round1_rec
TN,-17.8042827854549,Did not recieve
TN,-3.0035001938738,Did not recieve
TN,-42.5384939785476,Did not recieve
TN,-11.0302292770762,Did not recieve
TN,-11.8758792583012,Did not recieve
TN,-25.5339884198388,Did not recieve
TN,-33.8122129081728,Did not recieve
TN,23.2901612311429,Did not recieve
TN,-47.2329218106996,Did not recieve
TN,22.3003526028595,Did not recieve
TN,-4.94335076767559,Did not recieve
TN,3.96367782096066,Did not recieve
TN,-3.13659203972643,Did not recieve
TN,-14.0381525623876,Did not recieve
TN,-35.0257944012696,Did not recieve
TN,-13.8475884857686,Did not recieve
TN,-12.090630754001,Did not recieve
TN,-3.25740553152257,Did not recieve
TN,-21.0065386838059,Did not recieve
TN,-14.22326337116,Did not recieve
TN,-17.7071368559163,Did not recieve
TN,-11.5803825466542,Did not recieve
TN,-30.4983582061829,Did not recieve
TN,4.31675564359704,Did not recieve
TN,-11.8853141381992,Did not recieve
TN,71.4473554564203,Did not recieve
TN,37.01547688995,Did not recieve
TN,-13.7582521998746,Did not recieve
TN,-68.6510228150799,Did not recieve
TN,19.7707235399714,Did not recieve
TN,-14.1599072122172,Did not recieve
TN,-112.927485823705,Did not recieve
TN,-56.4680368037682,Did not recieve
TN,-13.1039669294119,Did not recieve
TN,-17.0355456519091,Did not recieve
TN,-30.0585261922047,Did not recieve
TN,-23.7116139668149,Did not recieve
TN,30.9746487368016,Did not recieve
TN,-15.8807978189755,Did not recieve
TN,7.48607477393865,Did not recieve
TN,-33.5623195571169,Did not recieve
TN,-24.6362028530531,Did not recieve
TN,0.580843143241478,Did not recieve
TN,-70.340305793367,Did not recieve
TN,74.2106320422214,Did not recieve
TN,-37.1913446498364,Did not recieve
TN,-21.2104608587506,Did not recieve
TN,16.8635188267094,Did not recieve
TN,-20.8032750154631,Did not recieve
TN,-9.75061778114844,Did not recieve
TN,-3.57085750661466,Did not recieve
TN,18.5713334893147,Did not recieve
TN,-17.9798718625977,Did not recieve
TN,2.01405003460053,Did not recieve
TN,-21.6158596569536,Did not recieve
TN,-11.4679228413645,Did not recieve
TN,-17.5181277430981,Did not recieve
TN,8.45192413896678,Did not recieve
TN,-5.62613073595051,Did not recieve
TN,-13.8038657717471,Did not recieve
TN,-9.06447841868894,Did not recieve
TN,-14.3556730765481,Did not recieve
TN,-15.3014302714015,Did not recieve
TN,-9.31869902913401,Did not recieve
TN,-26.4011158409295,Did not recieve
TN,-113.053338412338,Did not recieve
TN,4.74341278999803,Did not recieve
TN,-38.9752674938574,Did not recieve
TN,-18.3104597061831,Did not recieve
TN,-22.1696465258751,Did not recieve
TN,-22.7491270382119,Did not recieve
TN,-13.0279955890493,Did not recieve
TN,-76.4762507512219,Did not recieve
TN,4.31132311345647,Did not recieve
TN,-32.5539616519287,Did not recieve
TN,-64.4849922512115,Did not recieve
TN,-3.78436773653468,Did not recieve
TN,-31.4892789834562,Did not recieve
TN,34.287587355282,Did not recieve
TN,-36.3651752394875,Did not recieve
TN,-59.3526582607565,Did not recieve
TN,-61.9459817780998,Did not recieve
TN,-4.77560699721183,Did not recieve
TN,-22.1909301017384,Did not recieve
TN,-5.61842513901756,Did not recieve
TN,36.6719523974319,Did not recieve
TN,-43.3404000368698,Did not recieve
TN,-21.3304510634277,Did not recieve
TN,-1.35506500443848,Did not recieve
TN,-30.6137969190228,Did not recieve
TN,-27.0588995994175,Did not recieve
TN,-13.4758570396054,Did not recieve
TN,-52.5121393649151,Did not recieve
TN,-40.1035855342583,Did not recieve
TN,-27.6920779683211,Did not recieve
TN,-50.2711419665528,Did not recieve
TN,-26.3879801782084,Did not recieve
TN,-60.1980703092003,Did not recieve
TN,-24.6764632575553,Did not recieve
TN,-19.4516307466674,Did not recieve
TN,-104.998405329742,Did not recieve
TN,43.1554205912124,Did not recieve
TN,136.531250600352,Did not recieve
TN,-38.3503261613041,Did not recieve
TN,-75.0634092300516,Did not recieve
TN,34.87812898578,Did not recieve
TN,-1.61609168381829,Did not recieve
TN,-53.3038002366386,Did not recieve
TN,-19.0361066667125,Did not recieve
TN,-100.13901525473,Did not recieve
TN,-4.09540128210678,Did not recieve
TN,5.8261795180077,Did not recieve
TN,-19.6758629411472,Did not recieve
TN,-42.7063894072692,Did not recieve
TN,-1.88853041639936,Did not recieve
TN,-9.46630511645518,Did not recieve
TN,-21.8802865046639,Did not recieve
TN,-73.4632007584504,Did not recieve
TN,-43.4972412731996,Did not recieve
TN,-35.5309232816735,Did not recieve
TN,-19.6202954742964,Did not recieve
TN,28.829825158093,Did not recieve
TN,4.69158685828898,Did not recieve
TN,7.04102330185657,Did not recieve
TN,-20.7319634349888,Did not recieve
TN,3.07385384183307,Did not recieve
TN,-32.5883201153569,Did not recieve
TN,-28.7992031292997,Did not recieve
TN,-83.7508410767303,Did not recieve
TN,23.4764894071964,Did not recieve
TN,45.1833354223512,Did not recieve
TN,16.5330373037941,Did not recieve
TN,-13.0973659550892,Did not recieve
TN,-16.5964031213871,Did not recieve
TN,-18.5149288423909,Did not recieve
TN,-35.8062425025896,Did not recieve
TN,-0.150820166013757,Did not recieve
TN,-31.177559879862,Did not recieve
TN,-69.7189233980105,Did not recieve
TN,10.7416375453206,Did not recieve
TN,-31.1315390219159,Did not recieve
TN,-6.5672171023938,Did not recieve
TN,-50.0635272130478,Did not recieve
TN,-1.03307461617986,Did not recieve
TN,12.5897605333654,Did not recieve
TN,-11.9347106752322,Did not recieve
TN,-11.8701098498304,Did not recieve
TN,-9.8685352178414,Did not recieve
TN,1.978907582192,Did not recieve
TN,8.0016467597429,Did not recieve
TN,-0.466317815465825,Did not recieve
TN,7.80874431365696,Did not recieve
TN,-9.52908474299811,Did not recieve
TN,-9.47756283096279,Did not recieve
TN,-23.8485283690742,Did not recieve
TN,0.666574706864112,Did not recieve
TN,-13.2646900550084,Did not recieve
TN,-28.8452875250284,Did not recieve
TN,-4.31777117118272,Did not recieve
TN,-31.5585654658082,Did not recieve
TN,-29.2541176521925,Did not recieve
TN,-28.6012847856186,Did not recieve
TN,-13.2172575831195,Did not recieve
TN,-26.5065734205481,Did not recieve
TN,-22.6021096772415,Did not recieve
TN,-42.5438963524669,Did not recieve
TN,-27.3323200457573,Did not recieve
TN,-17.8002205491515,Did not recieve
TN,-13.9097173602229,Did not recieve
TN,-37.0050689841993,Did not recieve
TN,3.27942736141813,Did not recieve
TN,-41.0064650910133,Did not recieve
TN,-27.9497512335276,Did not recieve
TN,-11.1644936898939,Did not recieve
TN,-26.1775771965106,Did not recieve
TN,22.0500685356556,Did not recieve
TN,-6.91835954196756,Did not recieve
TN,-1.31290586821646,Did not recieve
TN,-33.0032122062378,Did not recieve
TN,-29.5238552110484,Did not recieve
TN,-3.85768059058051,Did not recieve
TN,27.6202054888638,Did not recieve
TN,-63.7398974169685,Did not recieve
TN,-60.7652766185013,Did not recieve
TN,3.61705435499349,Did not recieve
TN,6.957905676794,Did not recieve
TN,-13.5536427813557,Did not recieve
TN,-41.3721987957354,Did not recieve
TN,-3.92978848219994,Did not recieve
TN,-71.9433192387963,Did not recieve
TN,17.5693483195836,Did not recieve
TN,-84.2893232592524,Did not recieve
TN,-9.03998228861136,Did not recieve
TN,-46.0236481013743,Did not recieve
TN,-19.1074618381757,Did not recieve
TN,-11.439871245182,Did not recieve
TN,-22.0891732711331,Did not recieve
TN,-7.78731595195905,Did not recieve
TN,11.4240613968172,Did not recieve
TN,35.0806186485874,Did not recieve
TN,16.9468461629795,Did not recieve
TN,-30.5420796661735,Did not recieve
TN,-39.9764362474113,Did not recieve
TN,-60.7757776241697,Did not recieve
TN,-22.8707522876378,Did not recieve
TN,-25.244778531045,Did not recieve
TN,-21.8192671128111,Did not recieve
TN,-27.2338293919976,Did not recieve
TN,9.84581845254241,Did not recieve
TN,-53.4052695840654,Did not recieve
TN,-30.3258240931213,Did not recieve
TN,23.2237258909647,Did not recieve
TN,-14.3624776894246,Did not recieve
TN,-10.3305707818083,Did not recieve
TN,7.88807458955993,Did not recieve
TN,0.949705404355903,Did not recieve
TN,-3.96833627156141,Did not recieve
TN,-2.96407537005365,Did not recieve
TN,-8.53955868846796,Did not recieve
TN,-8.44176296495369,Did not recieve
TN,-39.153921664751,Did not recieve
TN,-30.7631599073301,Did not recieve
TN,-17.6085987341136,Did not recieve
TN,-26.1362408787748,Did not recieve
TN,13.3693962963574,Did not recieve
TN,-16.3883206773058,Did not recieve
TN,8.95396575918653,Did not recieve
TN,59.0164893053924,Did not recieve
TN,-26.0586472085608,Did not recieve
TN,-12.8226792841509,Did not recieve
TN,46.9008502138607,Did not recieve
TN,-59.7703332479265,Did not recieve
TN,-0.490471941703982,Did not recieve
TN,16.3854173424379,Did not recieve
TN,-16.9885678075711,Did not recieve
TN,-71.3963209484554,Did not recieve
TN,10.6889936608251,Did not recieve
TN,8.9730310871191,Did not recieve
TN,-53.5255671314964,Did not recieve
TN,4.63537504153159,Did not recieve
TN,16.5108043756326,Did not recieve
TN,-8.64589196049843,Did not recieve
TN,-32.9445270249827,Did not recieve
TN,-19.7988668424856,Did not recieve
TN,7.68431172758348,Did not recieve
TN,15.3369827287675,Did not recieve
TN,-49.0212058743628,Did not recieve
TN,-10.0505720291938,Did not recieve
TN,8.79286183663613,Did not recieve
TN,-11.8529274419778,Did not recieve
TN,0.426718117142179,Did not recieve
TN,-35.154966849091,Did not recieve
TN,-103.075858034608,Did not recieve
TN,-0.977477940137111,Did not recieve
TN,-2.57332380430332,Did not recieve
TN,-32.5958967816081,Did not recieve
TN,-32.7172948715233,Did not recieve
TN,48.9162950070706,Did not recieve
TN,-31.8235413903913,Did not recieve
TN,-2.7525189998188,Did not recieve
TN,-39.2596884159474,Did not recieve
TN,20.7466141683752,Did not recieve
TN,4.814118129895,Did not recieve
TN,-16.5455538776011,Did not recieve
TN,-14.8284925563133,Did not recieve
TN,9.4563545725991,Did not recieve
TN,-15.904493673056,Did not recieve
TN,-9.86943732166385,Did not recieve
TN,-24.6870459181237,Did not recieve
TN,23.6546183786399,Did not recieve
TN,3.10964586888652,Did not recieve
TN,16.6673706131129,Did not recieve
TN,24.1320229512907,Did not recieve
TN,27.5240681313256,Did not recieve
TN,-18.9049950471559,Did not recieve
TN,-57.5479847164502,Did not recieve
TN,27.915312463502,Did not recieve
TN,-3.4432452288908,Did not recieve
TN,-15.8082469271628,Did not recieve
TN,-19.4334065432563,Did not recieve
TN,-26.381449685619,Did not recieve
TN,-18.808592787103,Did not recieve
TN,9.33000881785041,Did not recieve
TN,-17.3693640194035,Did not recieve
TN,-9.6583562809369,Did not recieve
TN,-17.6778732588129,Did not recieve
TN,-0.937289383776092,Did not recieve
TN,-7.84707886237371,Did not recieve
TN,-15.9475712623957,Did not recieve
TN,-17.5477164484583,Did not recieve
TN,-17.7133165690143,Did not recieve
TN,-21.6482418495248,Did not recieve
TN,4.18049854108922,Did not recieve
TN,-39.60865629759,Did not recieve
TN,-0.301803334020653,Did not recieve
TN,-10.1117118205185,Did not recieve
TN,-21.2365631647872,Did not recieve
TN,-13.8545899946141,Did not recieve
TN,15.436055778283,Did not recieve
TN,-18.6415787961795,Did not recieve
TN,-19.7948980378488,Did not recieve
TN,-15.928707123855,Did not recieve
TN,-61.1525146703291,Did not recieve
TN,-14.6969848447385,Did not recieve
TN,-42.8132777383735,Did not recieve
TN,-9.74659012031016,Did not recieve
TN,-11.3310169080464,Did not recieve
TN,-0.142022722027126,Did not recieve
TN,-15.7439538590133,Did not recieve
TN,-0.342340032769076,Did not recieve
TN,46.0040050209697,Did not recieve
TN,-53.6608146486889,Did not recieve
TN,64.9637687308025,Did not recieve
TN,-55.461208447956,Did not recieve
TN,-35.3843739896156,Did not recieve
AR,3.15021857508445,Did not recieve
TN,59.2696365106527,Did not recieve
TN,-5.43091802510605,Did not recieve
TN,-19.7676089589621,Did not recieve
TN,-6.0102959100413,Did not recieve
TN,-61.7970266667343,Did not recieve
TN,-20.2164185764491,Did not recieve
TN,-25.4463294253417,Did not recieve
TN,12.8601958507055,Did not recieve
TN,15.4831109021997,Did not recieve
AR,-6.54604493269184,Did not recieve
TN,-35.4235831636228,Did not recieve
TN,-97.6813031211993,Did not recieve
TN,17.3895124181054,Did not recieve
TN,9.10169118509696,Did not recieve
TN,41.995457094403,Did not recieve
TN,-65.9914511568498,Did not recieve
KY,17.428910041668,Did not recieve
TN,-82.9431612301806,Did not recieve
TN,-26.3124848392197,Did not recieve
TN,-31.1151792658737,Did not recieve
TN,-45.3648720440586,Did not recieve
TN,-18.7418978357098,Did not recieve
TN,-16.312210009976,Did not recieve
TN,-30.7899676985051,Did not recieve
TN,-24.6441778069456,Did not recieve
TN,-27.6146243526957,Did not recieve
TN,-34.1760192031006,Did not recieve
TN,-16.6832167848755,Did not recieve
TN,-27.0435786786957,Did not recieve
TN,-24.5435281963478,Did not recieve
TN,-25.5214160615824,Did not recieve
TN,-20.733007405615,Did not recieve
TN,-9.91147406893296,Did not recieve
TN,-26.9152910208119,Did not recieve
TN,-28.4794648925171,Did not recieve
TN,-17.9651801856722,Did not recieve
TN,-23.678075259775,Did not recieve
TN,-15.8133614679391,Did not recieve
TN,-10.5365131728059,Did not recieve
TN,12.627772977155,Did not recieve
TN,-16.9846896370031,Did not recieve
TN,-19.6237469254436,Did not recieve
TN,-21.9250323080847,Did not recieve
TN,61.292007934226,Did not recieve
TN,-11.212012557461,Did not recieve
TN,33.9391516954446,Did not recieve
TN,32.8586079431394,Did not recieve
TN,-0.0721765248009817,Did not recieve
TN,-23.4503030909411,Did not recieve
TN,3.55572474360328,Did not recieve
TN,-18.0215741892213,Did not recieve
TN,-15.8197771132675,Did not recieve
TN,-46.2626149905776,Did not recieve
TN,-25.5427213370303,Did not recieve
TN,-20.2079852618874,Did not recieve
TN,-18.2156363715214,Did not recieve
TN,-57.6821278449357,Did not recieve
TN,-17.6406429328919,Did not recieve
TN,-85.571932801811,Did not recieve
TN,13.6386562450807,Did not recieve
TN,29.9019530064113,Did not recieve
TN,-36.0797685395779,Did not recieve
TN,-29.899304053713,Did not recieve
TN,23.3947674280699,Did not recieve
TN,35.8043340549797,Did not recieve
TN,-15.3223525793972,Did not recieve
TN,-25.9745622959467,Did not recieve
TN,-4.32166986507338,Did not recieve
TN,-5.2715639742595,Did not recieve
TN,-31.8926473063049,Did not recieve
TN,11.3719600643049,Did not recieve
TN,8.23679174459103,Did not recieve
TN,-45.9237330214095,Did not recieve
TN,72.8833802354847,Did not recieve
TN,-4.85866877476169,Did not recieve
TN,-58.781379697791,Did not recieve
TN,-111.188013663882,Did not recieve
TN,65.7852423448789,Did not recieve
TN,-155.973288419057,Did not recieve
TN,30.6164521073172,Did not recieve
TN,47.0208373195405,Did not recieve
TN,-81.6013814334989,Did not recieve
TN,-25.1192138803961,Did not recieve
TN,2.91053351738225,Did not recieve
TN,48.0806254801826,Did not recieve
TN,-29.1855702053224,Did not recieve
TN,66.2024384530436,Did not recieve
TN,-39.733644383543,Did not recieve
TN,4.27168530178936,Did not recieve
TN,-31.6646436747691,Did not recieve
TN,-6.552456820684,Did not recieve
TN,-119.408480603513,Did not recieve
TN,29.6808506787549,Did not recieve
TN,25.3141552109781,Did not recieve
TN,17.9698535459149,Did not recieve
TN,-80.5258309339864,Did not recieve
TN,-8.9305735601162,Did not recieve
TN,-10.8135046079007,Did not recieve
TN,-94.4127182990019,Did not recieve
TN,18.9395026338212,Did not recieve
TN,41.3187594190197,Did not recieve
TN,29.9923516771679,Did not recieve
TN,-67.2635151753653,Did not recieve
TN,-38.7268800650031,Did not recieve
TN,34.4931197234594,Did not recieve
TN,6.76918072779019,Did not recieve
TN,-26.0283277566731,Did not recieve
TN,-27.2258313037192,Did not recieve
TN,-55.3582836578898,Did not recieve
TN,-36.7277476052996,Did not recieve
TN,-9.09082040247795,Did not recieve
TN,-48.5029448020819,Did not recieve
TN,-42.3691417604662,Did not recieve
TN,-5.12366413278228,Did not recieve
TN,-20.9992313604919,Did not recieve
TN,-27.2038211470405,Did not recieve
TN,23.4379749747365,Did not recieve
TN,13.4863489937167,Did not recieve
TN,83.5434614577415,Did not recieve
TN,6.09623368507867,Did not recieve
TN,89.7960825322769,Did not recieve
TN,-6.72635594608721,Did not recieve
TN,-44.1473315705188,Did not recieve
TN,-47.1892226512985,Did not recieve
TN,8.35089117132989,Did not recieve
TN,-20.2555067401446,Did not recieve
TN,19.2742404892839,Did not recieve
TN,-32.4681436029687,Did not recieve
TN,-11.7805837358816,Did not recieve
TN,-45.4480710234847,Did not recieve
TN,-6.92470264502901,Did not recieve
TN,-30.8184617042921,Did not recieve
TN,-28.0400906353088,Did not recieve
TN,28.6625277841649,Did not recieve
TN,-35.1913243196394,Did not recieve
TN,-41.2529407660989,Did not recieve
TN,28.8383543002183,Did not recieve
TN,-37.978299870744,Did not recieve
TN,-6.95523663508181,Did not recieve
TN,0.812439678284165,Did not recieve
TN,10.0660387076099,Did not recieve
TN,-65.1505514070537,Did not recieve
TN,-12.8594403179979,Did not recieve
TN,-23.7853304715257,Did not recieve
TN,6.47586853960247,Did not recieve
TN,-28.1932842643863,Did not recieve
TN,2.97474357710364,Did not recieve
TN,-52.9650809995771,Did not recieve
TN,-26.9763598645117,Did not recieve
TN,45.3590157257151,Did not recieve
TN,0.167951504678065,Did not recieve
TN,4.56888193369507,Did not recieve
TN,7.84302103746291,Did not recieve
TN,-47.1245264188198,Did not recieve
TN,-19.3856944519572,Did not recieve
TN,21.9166473362715,Did not recieve
TN,-16.9723076473019,Did not recieve
TN,-57.5355868227727,Did not recieve
TN,-25.4550798995243,Did not recieve
TN,-12.3758440591319,Did not recieve
TN,25.9063879770532,Did not recieve
TN,-26.6289773355775,Did not recieve
TN,-3.3098545704135,Did not recieve
TN,-17.5765679343778,Did not recieve
TN,-56.9212344028521,Did not recieve
TN,20.7069269242942,Did not recieve
TN,-4.95526987886484,Did not recieve
TN,42.335077323221,Did not recieve
TN,-46.5149746323341,Did not recieve
TN,-40.8161502178937,Did not recieve
TN,53.2949553098015,Did not recieve
TN,-19.0007233147241,Did not recieve
TN,-46.1272612413518,Did not recieve
TN,-59.1454247820132,Did not recieve
TN,-138.954808157063,Did not recieve
KY,97.5966377854173,Did not recieve
KY,-13.5205778333468,Did not recieve
KY,75.2615561655178,Did not recieve
KY,133.282797749644,Did not recieve
KY,17.1843274398919,Did not recieve
KY,74.5192785953273,Did not recieve
KY,51.2636608375232,Did not recieve
KY,13.5539386917035,Did not recieve
KY,50.769286357596,Did not recieve
KY,-29.1399936156363,Did not recieve
KY,15.5743547478656,Did not recieve
KY,-8.99132161572963,Did not recieve
KY,-58.1547093961642,Did not recieve
KY,23.0738630927675,Did not recieve
KY,-28.6208670095518,Did not recieve
KY,-48.3051111491907,Did not recieve
KY,19.1193151512126,Did not recieve
KY,26.8236327018506,Did not recieve
KY,-22.5885796242171,Did not recieve
KY,7.5745291063665,Did not recieve
KY,-53.4827662232674,Did not recieve
KY,-44.5903042842364,Did not recieve
KY,-40.6273343376047,Did not recieve
KY,10.5008857803549,Did not recieve
KY,54.8558011410068,Did not recieve
KY,130.811464242065,Did not recieve
KY,-0.671736054971694,Did not recieve
KY,-44.6061300644799,Did not recieve
KY,-4.53526151352049,Did not recieve
KY,-35.0997072889256,Did not recieve
KY,92.3667204717847,Did not recieve
KY,10.9792989506526,Did not recieve
KY,-120.022276301554,Did not recieve
KY,-59.0994892936967,Did not recieve
KY,22.2711486654621,Did not recieve
KY,-110.864203414872,Did not recieve
KY,4.14221278853807,Did not recieve
KY,14.7957849427538,Did not recieve
KY,-45.0564577058818,Did not recieve
KY,73.2886293831469,Did not recieve
KY,143.932579511286,Did not recieve
KY,-76.9724490419272,Did not recieve
KY,13.005829132157,Did not recieve
KY,8.4310663526712,Did not recieve
KY,-37.6648947462629,Did not recieve
KY,-34.6394685032889,Did not recieve
KY,27.8940731399748,Did not recieve
KY,-64.4188438368986,Did not recieve
KY,-25.7301665855484,Did not recieve
KY,-136.305429308439,Did not recieve
KY,0.049216317340613,Did not recieve
KY,-7.09146801830313,Did not recieve
KY,47.2202369310465,Did not recieve
KY,-7.15239882822388,Did not recieve
KY,-4.98986387937649,Did not recieve
KY,-8.34780894532193,Did not recieve
KY,-3.0491634933988,Did not recieve
KY,-92.7602925466349,Did not recieve
KY,-28.9881962471153,Did not recieve
KY,-43.2235561919448,Did not recieve
KY,2.36195136298223,Did not recieve
KY,-6.08442432220756,Did not recieve
KY,-16.6159266470889,Did not recieve
KY,1.94106651465193,Did not recieve
KY,22.4147884839153,Did not recieve
KY,-5.93823509820179,Did not recieve
KY,8.77808988764045,Did not recieve
KY,5.54188875324759,Did not recieve
KY,-13.6571638774194,Did not recieve
KY,-14.1072318961965,Did not recieve
KY,-16.4835711041912,Did not recieve
KY,-9.65171530923219,Did not recieve
KY,1.41743201927312,Did not recieve
KY,-9.36493822924382,Did not recieve
KY,7.80183640459542,Did not recieve
KY,-2.72074674466215,Did not recieve
KY,-12.8690015412902,Did not recieve
KY,-8.01724771573036,Did not recieve
KY,26.4184031126762,Did not recieve
KY,-14.4917274396061,Did not recieve
KY,17.0511529133453,Did not recieve
KY,-1.05417468138537,Did not recieve
KY,14.6882279888289,Did not recieve
KY,-27.3927327137549,Did not recieve
KY,-27.9115465998376,Did not recieve
KY,-35.6250029174451,Did not recieve
KY,9.30774931228329,Did not recieve
KY,-3.37510222550142,Did not recieve
KY,-21.2573448760848,Did not recieve
KY,-19.3782479853345,Did not recieve
KY,46.9254458621478,Did not recieve
KY,35.7037746087205,Did not recieve
KY,14.9784785196302,Did not recieve
KY,33.5344833571047,Did not recieve
KY,20.552292229986,Did not recieve
KY,-3.97679658044299,Did not recieve
KY,-63.6312922101815,Did not recieve
KY,18.6726875165398,Did not recieve
KY,-5.75506053529153,Did not recieve
KY,-18.0408665245098,Did not recieve
KY,7.78592164843656,Did not recieve
KY,68.5429328178281,Did not recieve
KY,-26.0003918125685,Did not recieve
KY,62.8848421328442,Did not recieve
KY,110.799821629944,Did not recieve
KY,47.4002037743277,Did not recieve
KY,5.25157542329789,Did not recieve
KY,-18.9034090196155,Did not recieve
KY,-14.2645802247134,Did not recieve
KY,16.0745213687216,Did not recieve
KY,71.4150626885941,Did not recieve
KY,-30.5126119658029,Did not recieve
KY,84.7701106198249,Did not recieve
KY,82.6998766469177,Did not recieve
KY,70.4155994099155,Did not recieve
KY,16.2519874256477,Did not recieve
KY,-8.12399712277984,Did not recieve
KY,35.9881841865742,Did not recieve
KY,19.34763858166,Did not recieve
KY,-26.9411695875859,Did not recieve
KY,-43.1977853254548,Did not recieve
KY,-18.2652522151923,Did not recieve
KY,-9.23266303732161,Did not recieve
KY,-117.862638246614,Did not recieve
KY,-25.7152210875374,Did not recieve
KY,-27.5659998867339,Did not recieve
KY,-28.3498394489531,Did not recieve
KY,-11.6725251359601,Did not recieve
KY,3.67642062826988,Did not recieve
KY,-27.551152334117,Did not recieve
KY,-12.7947993425305,Did not recieve
KY,32.2089095127844,Did not recieve
KY,-72.5378751877127,Did not recieve
KY,16.7544635719235,Did not recieve
KY,-16.1268996410609,Did not recieve
KY,-15.2361588181846,Did not recieve
KY,-18.3412782698092,Did not recieve
KY,17.8056791852362,Did not recieve
KY,93.2248982708901,Did not recieve
KY,10.5824120661678,Did not recieve
KY,-19.3254336499501,Did not recieve
KY,-31.7530984944953,Did not recieve
KY,-25.5921781752738,Did not recieve
KY,34.7303570570426,Did not recieve
KY,-0.652140204797216,Did not recieve
KY,-14.6593501913975,Did not recieve
KY,-9.80034785084793,Did not recieve
KY,0.0415354955691722,Did not recieve
KY,72.4105567215724,Did not recieve
KY,6.10767900703583,Did not recieve
KY,-3.37618437742094,Did not recieve
KY,3.65561611579658,Did not recieve
KY,14.9097350115544,Did not recieve
KY,-30.7300480867587,Did not recieve
KY,-18.7553111107926,Did not recieve
KY,-4.34147446380962,Did not recieve
KY,-4.26340092880328,Did not recieve
KY,-6.54753851142935,Did not recieve
KY,-13.7097319135992,Did not recieve
KY,-35.7306904746919,Did not recieve
KY,2.38321419079615,Did not recieve
KY,3.89540026258294,Did not recieve
KY,-33.9761367898102,Did not recieve
KY,-7.6971331120944,Did not recieve
KY,-3.85839112935477,Did not recieve
KY,-7.55640752150011,Did not recieve
KY,-9.95843513122041,Did not recieve
KY,-91.5930604759247,Did not recieve
KY,-36.7339983450014,Did not recieve
KY,121.646944354029,Did not recieve
KY,-139.308729513704,Did not recieve
KY,-12.515799381471,Did not recieve
KY,28.7721511540498,Did not recieve
KY,22.8722773887185,Did not recieve
KY,-105.782162793717,Did not recieve
KY,-21.5943236520609,Did not recieve
KY,-40.9426157135182,Did not recieve
KY,16.321006442219,Did not recieve
KY,-176.303253028447,Did not recieve
KY,-42.2141235713924,Did not recieve
KY,78.0653131037978,Did not recieve
KY,26.2988853202343,Did not recieve
KY,-28.0811621683996,Did not recieve
KY,-58.0744864714487,Did not recieve
KY,-23.1021606814723,Did not recieve
KY,-32.1141138080986,Did not recieve
KY,-61.5211643425613,Did not recieve
KY,-18.4823189088881,Did not recieve
KY,-26.2396816970027,Did not recieve
KY,18.35529599357,Did not recieve
KY,14.5728856899059,Did not recieve
KY,-6.6431407708061,Did not recieve
KY,-17.7787210372313,Did not recieve
KY,8.81286928476068,Did not recieve
KY,21.0464908678404,Did not recieve
KY,11.2174817078454,Did not recieve
KY,-1.06134760879464,Did not recieve
KY,-20.1081026518186,Did not recieve
KY,1.07233134479751,Did not recieve
KY,15.1921984425109,Did not recieve
KY,0.125925509671382,Did not recieve
KY,-5.4614820036189,Did not recieve
KY,-3.08973809777319,Did not recieve
KY,-2.08438654982699,Did not recieve
KY,10.5865110238964,Did not recieve
KY,-40.0063275385177,Did not recieve
KY,-29.7361735323467,Did not recieve
KY,99.4508816742556,Did not recieve
KY,-20.0344827586207,Did not recieve
KY,22.163669051657,Did not recieve
KY,2.07185175757813,Did not recieve
KY,-1.54629953719907,Did not recieve
KY,16.2381116367108,Did not recieve
KY,-43.8330430644646,Did not recieve
KY,-3.63497714882288,Did not recieve
KY,7.82043664104577,Did not recieve
KY,-4.38239784664427,Did not recieve
KY,-24.3717769498826,Did not recieve
KY,37.8834147617095,Did not recieve
KY,-23.7431794115465,Did not recieve
KY,-3.70516765954244,Did not recieve
KY,71.3224097455745,Did not recieve
KY,-3.0187612170434,Did not recieve
KY,-10.327889025246,Did not recieve
KY,14.9578138381765,Did not recieve
KY,12.8326832150625,Did not recieve
KY,-1.50546481621266,Did not recieve
KY,-33.7305506740723,Did not recieve
KY,24.8758109096435,Did not recieve
KY,18.506915711077,Did not recieve
KY,4.5155845289718,Did not recieve
KY,-6.38019866815666,Did not recieve
KY,-14.8690727873507,Did not recieve
KY,-10.4468201602779,Did not recieve
KY,-0.0500067017860518,Did not recieve
KY,32.1419996976712,Did not recieve
KY,38.9155574530028,Did not recieve
KY,-24.4558753237514,Did not recieve
KY,15.0201723187115,Did not recieve
KY,5.06649306996336,Did not recieve
KY,-51.7955644096958,Did not recieve
KY,-4.27179250931161,Did not recieve
KY,-6.17785661461359,Did not recieve
KY,50.6065752143097,Did not recieve
KY,-7.51088513847772,Did not recieve
KY,-1.29607340457118,Did not recieve
KY,-3.21825514431231,Did not recieve
KY,131.775778089656,Did not recieve
KY,-10.1591072222032,Did not recieve
KY,6.83305450992445,Did not recieve
KY,-11.3904601874817,Did not recieve
KY,-21.1957287808169,Did not recieve
KY,1.37291912235843,Did not recieve
KY,-26.0540933148379,Did not recieve
KY,-127.465238406675,Did not recieve
KY,-62.4645621358379,Did not recieve
KY,-24.4854669145764,Did not recieve
KY,-38.4341996403227,Did not recieve
KY,47.9506581540159,Did not recieve
KY,16.8025341646659,Did not recieve
KY,0.0603329280667058,Did not recieve
